refYear,refMonth,reporterDesc,flowDesc,partnerDesc,classificationCode,cmdCode,cmdDesc,qty,qtyUnitAbbr,netWgt,fobvalue,primaryValue
52,2021,X,300,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,9746.049,True,106247.5,6
52,2021,X,344,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,1502853.505,True,16139754.821,6
52,2021,X,348,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,42204.243,True,446774.8,6
52,2021,X,360,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,97374.556,True,1919661.95,6
52,2021,X,368,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,24987.439,True,272403.0,6
52,2021,X,372,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,297482.002,True,3150505.432,6
52,2021,X,376,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,801851.156,True,7860399.425,6
52,2021,X,380,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,7163003.362,True,28852826.212,6
52,2021,X,392,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,26258805.726,True,297709334.223,6
52,2021,X,404,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,28369.997,True,303937.81,6
52,2021,X,410,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,13791619.853,True,146940124.942,6
52,2021,X,414,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,98169.933,True,1028387.21,6
52,2021,X,428,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,87178.935,True,933860.6,6
52,2021,X,440,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,194249.189,True,2031737.73,6
52,2021,X,458,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,291854.548,True,2877034.772,6
52,2021,X,470,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,17777.545,True,65535.0,6
52,2021,X,484,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,86567.608,True,506817.064,6
52,2021,X,490,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,1151465.157,True,12240208.121,6
52,2021,X,528,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,7314242.354,True,69142801.561,6
52,2021,X,554,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,606104.015,True,6507530.819,6
52,2021,X,566,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,33544.813,True,358997.518,6
52,2021,X,579,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,100124.933,True,1074638.76,6
52,2021,X,591,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,29954.492,True,110424.0,6
52,2021,X,604,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,38076.328,True,415092.8,6
52,2021,X,608,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,67237.056,True,524511.847,6
52,2021,X,616,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,532392.905,True,5656066.874,6
52,2021,X,620,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,5971927.532,True,23897748.582,6
52,2021,X,634,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,43161.894,True,425995.938,6
52,2021,X,642,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,281876.274,True,2957085.509,6
52,2021,X,643,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,1326740.875,True,14337768.04,6
52,2021,X,699,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,False,0.0,False,8770.0,0
52,2021,X,702,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,833067.782,True,7218208.808,6
52,2021,X,710,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,211625.119,True,2265254.704,6
52,2021,X,724,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,7300587.75,True,28316209.611,6
52,2021,X,752,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,544136.516,True,5880082.408,6
52,2021,X,757,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,870320.956,True,9379135.794,6
52,2021,X,764,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,249796.012,True,3396792.174,6
52,2021,X,784,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,295142.425,True,3127860.055,6
52,2021,X,792,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,16848.91,True,181945.0,6
52,2021,X,804,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,49692.51,True,533674.41,6
52,2021,X,826,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,11202280.381,True,119803682.347,6
52,2021,X,842,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,58454306.563,True,632487737.125,6
52,2021,X,858,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,1898.704,True,16450.0,6
52,2021,X,862,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,22982.126,True,117266.4,6
52,2022,X,0,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,False,7979123881.104,0
52,2022,X,12,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,4495899.55,4
52,2022,X,24,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,812114.55,4
52,2022,X,32,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,3505849.1,4
52,2022,X,36,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,237282652.691,4
52,2022,X,40,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,299304.5,4
52,2022,X,50,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1112217.38,4
52,2022,X,56,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,143249329.359,4
52,2022,X,76,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,False,94618004.148,0
52,2022,X,96,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1896350.42,4
52,2022,X,100,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1545630.3,4
52,2022,X,104,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,181627.5,4
52,2022,X,112,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,5997364.0,4
52,2022,X,116,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,44130044.249,4
52,2022,X,120,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,8035963.33,4
52,2022,X,124,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,False,222803332.227,0
52,2022,X,144,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1169708.91,4
52,2022,X,152,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,14277397.869,4
52,2022,X,156,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1565533692.218,4
52,2022,X,170,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,50996596.428,4
52,2022,X,178,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,3427757.15,4
52,2022,X,188,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,5529558.73,4
52,2022,X,191,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,False,2643511.15,0
52,2022,X,196,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,3447405.454,4
52,2022,X,203,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,False,1447064.47,0
52,2022,X,208,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,37293654.271,4
52,2022,X,214,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,19575753.305,4
52,2022,X,218,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,2105940.746,4
52,2022,X,233,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,666637.864,4
52,2022,X,246,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,699941.0,4
52,2022,X,251,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,64986864.206,4
52,2022,X,276,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,147648119.359,4
52,2022,X,288,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,2268397.186,4
52,2022,X,300,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,6197684.712,4
52,2022,X,344,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,140113160.703,4
52,2022,X,348,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,False,2323095.564,0
52,2022,X,360,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,False,14688550.519,0
52,2022,X,368,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,5639598.748,4
52,2022,X,372,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,False,4550425.29,0
52,2022,X,376,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,49366586.824,4
52,2022,X,380,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,58287907.216,4
52,2022,X,384,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,6844396.35,4
52,2022,X,392,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1088393226.494,4
52,2022,X,398,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,165174.35,4
52,2022,X,404,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,493795.466,4
52,2022,X,410,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,False,702936185.318,0
52,2022,X,414,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,4207212.39,4
52,2022,X,418,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,2405476.219,4
52,2022,X,428,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,3542914.015,4
52,2022,X,440,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,36255825.401,4
52,2022,X,458,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,136271353.367,4
52,2022,X,470,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,False,614273.72,0
52,2022,X,484,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,123866562.131,4
52,2022,X,490,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,False,127424203.184,0
52,2022,X,504,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,3087329.5,4
52,2022,X,528,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,False,163788524.854,0
52,2022,X,554,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,False,12059209.075,0
52,2022,X,566,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1861307.26,4
52,2022,X,579,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,5400708.567,4
52,2022,X,586,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,14020354.966,4
52,2022,X,591,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,7267214.48,4
52,2022,X,600,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,75460.0,4
52,2022,X,604,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,7920088.86,4
52,2022,X,608,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,120133073.622,4
52,2022,X,616,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,39221192.734,4
52,2022,X,620,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,False,24483418.323,0
52,2022,X,634,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,False,9835064.615,0
52,2022,X,642,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,False,14730028.696,0
52,2022,X,643,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,False,149280466.264,0
52,2022,X,682,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,57786076.222,4
52,2022,X,686,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,2772507.24,4
52,2022,X,699,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,25525430.115,4
52,2022,X,702,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,False,80143166.675,0
52,2022,X,703,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,418090.0,4
52,2022,X,705,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,3273846.11,4
52,2022,X,710,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,False,3039756.09,0
52,2022,X,724,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,False,47429399.418,0
52,2022,X,752,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,14719257.869,4
52,2022,X,757,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,19173076.96,4
52,2022,X,764,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,267779620.406,4
52,2022,X,784,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,54575031.629,4
52,2022,X,788,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,264950.0,4
52,2022,X,792,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,7126482.778,4
52,2022,X,804,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,6752716.74,4
52,2022,X,818,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,37896940.89,4
52,2022,X,826,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,174042308.486,4
52,2022,X,834,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,93450.0,4
52,2022,X,842,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1389615878.247,4
52,2022,X,858,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,2734684.0,4
52,2022,X,860,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,274148.51,4
52,2022,X,862,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,2252329.3,4
52,2022,X,0,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,152500791.696,True,758520854.542,6
52,2022,X,12,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,35531.07,True,173688.2,6
52,2022,X,24,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,40483.01,True,197895.0,6
52,2022,X,32,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,20473.178,True,100080.0,6
52,2022,X,36,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,3627185.196,True,15749733.381,6
52,2022,X,56,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,732583.132,True,3488773.83,6
52,2022,X,76,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,40603.411,True,189680.0,6
52,2022,X,100,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,50509.63,True,246908.6,6
52,2022,X,104,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,14540.037,True,57762.8,6
52,2022,X,116,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,2431293.42,True,10805290.307,6
52,2022,X,124,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,3907364.595,True,19015955.845,6
52,2022,X,152,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,491356.953,True,2401923.3,6
52,2022,X,156,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,598356.77,True,2967517.3,6
52,2022,X,191,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,770996.069,True,3739802.685,6
52,2022,X,196,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,676896.154,True,3308903.3,6
52,2022,X,203,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,143317.096,True,700583.7,6
52,2022,X,208,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,492336.256,True,2404871.1,6
52,2022,X,214,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,17194.925,True,86130.0,6
52,2022,X,246,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,463946.462,True,2249034.8,6
52,2022,X,251,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,691624.964,True,3219928.056,6
52,2022,X,276,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,4240445.504,True,20650396.378,6
52,2022,X,288,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,15058.748,True,74198.566,6
52,2022,X,300,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,586511.88,True,2857982.1,6
52,2022,X,344,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,1415937.87,True,8586073.285,6
52,2022,X,360,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,47236.206,True,217776.957,6
52,2022,X,368,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,238097.867,True,1163905.0,6
52,2022,X,372,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,3807.926,True,16692.48,6
52,2022,X,376,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,3800894.231,True,18422817.4,6
52,2022,X,380,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,1266275.368,True,6045078.88,6
52,2022,X,384,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,33400.35,True,163272.5,6
52,2022,X,392,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,42661416.117,True,232543212.204,6
52,2022,X,410,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,12075707.475,True,59748085.267,6
52,2022,X,414,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,42918.859,True,210024.98,6
52,2022,X,418,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,280782.743,True,995872.144,6
52,2022,X,428,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,106438.69,True,525385.0,6
52,2022,X,440,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,267706.839,True,1328410.55,6
52,2022,X,458,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,603246.376,True,2819931.331,6
52,2022,X,470,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,11378.488,True,55622.0,6
52,2022,X,484,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,722251.817,True,3533810.61,6
52,2022,X,490,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,2016985.089,True,13169238.584,6
52,2022,X,504,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,10273.411,True,50220.0,6
52,2022,X,528,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,1955202.679,True,9509921.944,6
52,2022,X,554,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,303984.581,True,1469159.302,6
52,2022,X,566,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,16004.536,True,80167.299,6
52,2022,X,579,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,144803.791,True,702026.88,6
52,2022,X,586,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,7093.638,True,35532.288,6
52,2022,X,591,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,145190.395,True,519565.0,6
52,2022,X,604,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,1202342.136,True,5877465.6,6
52,2022,X,608,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,305156.366,True,1331461.202,6
52,2022,X,616,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,241405.785,True,1180075.25,6
52,2022,X,620,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,710575.537,True,3472689.9,6
52,2022,X,634,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,11429.265,True,56791.189,6
52,2022,X,642,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,921911.897,True,4840319.47,6
52,2022,X,643,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,147682.833,True,713545.3,6
52,2022,X,682,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,179305.842,True,835169.1,6
52,2022,X,699,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,18357.524,True,86874.718,6
52,2022,X,702,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,2375545.24,True,12853904.396,6
52,2022,X,705,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,515519.906,True,2401593.85,6
52,2022,X,724,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,1923660.872,True,9391529.0,6
52,2022,X,752,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,302530.274,True,1447954.77,6
52,2022,X,757,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,97562.654,True,480546.475,6
52,2022,X,764,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,12982722.696,True,56886908.458,6
52,2022,X,784,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,147147.582,True,729610.781,6
52,2022,X,792,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,239428.02,True,1247489.0,6
52,2022,X,804,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,203417.434,True,1016425.49,6
52,2022,X,818,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,2947055.823,True,13901961.39,6
52,2022,X,826,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,1570687.565,True,7770873.161,6
52,2022,X,842,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,37138924.064,True,175140824.91,6
52,2022,X,862,0,HS,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4,True,52778.577,True,258000.0,6
52,2022,X,0,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,False,0.0,False,2026314169.623,0
52,2022,X,32,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,15031.632,True,85110.0,6
52,2022,X,36,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,9865846.12,True,110453439.358,6
52,2022,X,40,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,16209.71,True,191475.0,6
52,2022,X,56,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,4236422.193,True,44175373.549,6
52,2022,X,100,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,12265.255,True,135827.7,6
52,2022,X,116,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,12600.982,True,162407.82,6
52,2022,X,120,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,18603.388,True,219750.0,6
52,2022,X,124,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,11232593.145,True,127640818.886,6
52,2022,X,152,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,64946.598,True,456271.6,6
52,2022,X,156,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,False,0.0,False,4858178.73,0
52,2022,X,170,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,34232.498,True,204197.0,6
52,2022,X,188,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,25008.599,True,178477.68,6
52,2022,X,191,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,12960.343,True,47400.0,6
52,2022,X,196,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,44923.499,True,526438.37,6
52,2022,X,203,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,96524.479,True,353020.0,6
52,2022,X,208,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,3037841.704,True,31998356.085,6
52,2022,X,214,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,31295.816,True,114458.52,6
52,2022,X,233,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,33860.454,True,367941.5,6
