Year,Trade_Flow,Partner,Partner_ISO,HS_Code,Commodity,Quantity_kg,Unit,Value_USD
2017,Export,Bulgaria,BGR,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,1045170.8
2017,Export,Myanmar,MMR,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,145063.0
2017,Export,Belarus,BLR,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,513669.0
2017,Export,Cambodia,KHM,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,1153985.8
2017,Export,Cameroon,CMR,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,2814533.1
2017,Export,Canada,CAN,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,146614977.2
2017,Export,Sri Lanka,LKA,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,8691425.7
2017,Export,Chile,CHL,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,13041214.3
2017,Export,China,CHN,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,1061198627.1
2017,Export,Colombia,COL,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,55545822.7
2017,Export,Congo,COG,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,268174.8
2017,Export,Dem. Rep. of the Congo,COD,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,778999.5
2017,Export,Costa Rica,CRI,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,6586027.8
2017,Export,Croatia,HRV,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,1435307.8
2017,Export,Cyprus,CYP,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,3695389.0
2017,Export,Czechia,CZE,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,9130729.9
2017,Export,Benin,BEN,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,257566.1
2017,Export,Denmark,DNK,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,31066795.1
2017,Export,Dominican Rep.,DOM,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,12379573.3
2017,Export,Ecuador,ECU,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,708024.7
2017,Export,El Salvador,SLV,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,396344.0
2017,Export,Equatorial Guinea,GNQ,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,355897.0
2017,Export,Estonia,EST,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,474678.1
2017,Export,Fiji,FJI,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,581313.5
2017,Export,Finland,FIN,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,240158.0
2017,Export,France,FRA,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,76573808.2
2017,Export,Gabon,GAB,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,652144.7
2017,Export,Georgia,GEO,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,2245525.4
2017,Export,Germany,DEU,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,100883538.8
2017,Export,Ghana,GHA,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,765694.0
2017,Export,Greece,GRC,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,6768124.0
2017,Export,Guatemala,GTM,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,553575.0
2017,Export,Guinea,GIN,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,39713.0
2017,Export,Haiti,HTI,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,386206.0
2017,Export,Honduras,HND,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,1490579.5
2017,Export,"China, Hong Kong SAR",HKG,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,137911072.7
2017,Export,Hungary,HUN,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,1298550.3
2017,Export,Indonesia,IDN,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,3836406.9
2017,Export,Ireland,IRL,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,1320947.3
2017,Export,Israel,ISR,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,39339947.0
2017,Export,Italy,ITA,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,112916116.1
2017,Export,Côte d'Ivoire,CIV,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,2816001.9
2017,Export,Jamaica,JAM,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,698623.0
2017,Export,Japan,JPN,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,879905442.2
2017,Export,Kazakhstan,KAZ,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,780.0
2017,Export,Jordan,JOR,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,5705754.7
2017,Export,Kenya,KEN,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,1189297.3
2017,Export,Rep. of Korea,KOR,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,585877658.9
2017,Export,Kuwait,KWT,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,6478319.1
2017,Export,Lao People's Dem. Rep.,LAO,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,456994.9
2017,Export,Lebanon,LBN,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,10540868.6
2017,Export,Latvia,LVA,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,1588783.9
2017,Export,Liberia,LBR,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,18728.8
2017,Export,Libya,LBY,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,462022.5
2017,Export,Lithuania,LTU,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,11742654.7
2017,Export,Malaysia,MYS,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,96059578.4
2017,Export,Mali,MLI,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,615683.0
2017,Export,Malta,MLT,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,348965.5
2017,Export,Mauritius,MUS,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,3786724.8
2017,Export,Mexico,MEX,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,119904340.5
2017,Export,"Other Asia, nes",S19,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,99868650.4
2017,Export,Morocco,MAR,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,2768310.9
2017,Export,Oman,OMN,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,2121892.0
2017,Export,Nepal,NPL,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,735383.2
2017,Export,Netherlands,NLD,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,201601859.1
2017,Export,New Zealand,NZL,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,10676154.0
2017,Export,Nicaragua,NIC,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,2247410.1
2017,Export,Nigeria,NGA,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,614303.2
2017,Export,Norway,NOR,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,1156372.1
2017,Export,Pakistan,PAK,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,37557219.9
2017,Export,Panama,PAN,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,5930475.1
2017,Export,Papua New Guinea,PNG,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,1575039.5
2017,Export,Peru,PER,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,6706122.3
2017,Export,Philippines,PHL,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,130869011.3
2017,Export,Poland,POL,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,15022231.5
2017,Export,Portugal,PRT,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,23174948.8
2017,Export,Timor-Leste,TLS,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,1126716.7
2017,Export,Qatar,QAT,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,7528191.1
2017,Export,Romania,ROU,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,3694933.5
2017,Export,Russian Federation,RUS,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,96590950.5
2017,Export,Saudi Arabia,SAU,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,61579120.7
2017,Export,Senegal,SEN,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,873340.6
2017,Export,Serbia,SRB,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,1744686.9
2017,Export,India,IND,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,21046101.5
2017,Export,Singapore,SGP,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,83213536.4
2017,Export,Slovenia,SVN,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,3944714.2
2017,Export,South Africa,ZAF,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,13899483.1
2017,Export,Spain,ESP,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,32998532.8
2017,Export,Sudan,SDN,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,213750.0
2017,Export,Sweden,SWE,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,12137667.4
2017,Export,Switzerland,CHE,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,30684835.0
2017,Export,Thailand,THA,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,197920542.5
2017,Export,Trinidad and Tobago,TTO,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,1302522.7
2017,Export,United Arab Emirates,ARE,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,41974490.1
2017,Export,Tunisia,TUN,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,879366.0
2017,Export,Türkiye,TUR,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,7281188.2
2017,Export,Ukraine,UKR,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,15305761.8
2017,Export,Egypt,EGY,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,28363986.9
2017,Export,United Kingdom,GBR,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,171128035.9
2017,Export,United Rep. of Tanzania,TZA,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,36375.0
2017,Export,USA,USA,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,835512033.5
2017,Export,Uruguay,URY,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,3074064.1
2017,Export,Uzbekistan,UZB,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,630764.8
2017,Export,Venezuela,VEN,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,96500.0
2017,Export,"Areas, nes",_X ,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,,36974313.1
2017,Export,Algeria,DZA,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,334801.972,kg,1841472.5
2017,Export,Angola,AGO,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,9594.224,kg,52770.0
2017,Export,Australia,AUS,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1181008.323,kg,5109092.6
2017,Export,Bahamas,BHS,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,7482.295,kg,41154.0
2017,Export,Bahrain,BHR,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1292.071,kg,6328.5
2017,Export,Belgium,BEL,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,443912.947,kg,2382435.0
2017,Export,Brazil,BRA,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,18602.091,kg,91112.1
2017,Export,Bulgaria,BGR,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,28204.927,kg,128392.5
2017,Export,Myanmar,MMR,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,8393.433,kg,38208.0
2017,Export,Cambodia,KHM,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,2351483.793,kg,11294778.0
2017,Export,Canada,CAN,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,409054.426,kg,2069387.9
2017,Export,Sri Lanka,LKA,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1739.787,kg,21385.0
2017,Export,Chile,CHL,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,649930.226,kg,3560842.5
2017,Export,China,CHN,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,312921.254,kg,1479979.2
2017,Export,Costa Rica,CRI,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,13860.749,kg,49968.0
2017,Export,Croatia,HRV,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,944407.879,kg,5147726.4
2017,Export,Cyprus,CYP,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,28365.299,kg,153880.3
2017,Export,Czechia,CZE,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,18611.922,kg,102369.0
2017,Export,Denmark,DNK,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,16805.194,kg,86959.1
2017,Export,Fiji,FJI,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,53640.14,kg,262400.0
2017,Export,Finland,FIN,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,73365.725,kg,403525.0
2017,Export,France,FRA,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,297683.194,kg,1383946.7
2017,Export,Georgia,GEO,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,10532.284,kg,57929.5
2017,Export,Germany,DEU,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4091879.607,kg,22190379.0
2017,Export,Ghana,GHA,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,9620.414,kg,52266.5
2017,Export,Kiribati,KIR,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,2099.805,kg,13653.0
2017,Export,Greece,GRC,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,192530.008,kg,1058950.5
2017,Export,Guatemala,GTM,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,422341.886,kg,1522542.5
2017,Export,Honduras,HND,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,570664.965,kg,2057247.2
2017,Export,"China, Hong Kong SAR",HKG,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,717367.983,kg,3889697.9
2017,Export,Hungary,HUN,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1871.846,kg,10295.5
2017,Export,Indonesia,IDN,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,17088.476,kg,87278.6
2017,Export,Ireland,IRL,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,7367.317,kg,40521.6
2017,Export,Israel,ISR,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,5368170.766,kg,29227545.7
2017,Export,Italy,ITA,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,2474877.799,kg,13407184.4
2017,Export,Côte d'Ivoire,CIV,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,14217.706,kg,78200.0
2017,Export,Jamaica,JAM,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,39377.423,kg,192628.8
2017,Export,Japan,JPN,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,19019446.565,kg,107223925.5
2017,Export,Jordan,JOR,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,671526.362,kg,3580538.5
2017,Export,Rep. of Korea,KOR,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,12705282.929,kg,62487848.3
2017,Export,Kuwait,KWT,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,107736.273,kg,590557.9
2017,Export,Lao People's Dem. Rep.,LAO,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,567913.204,kg,2640537.5
2017,Export,Lebanon,LBN,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,684153.99,kg,3744672.4
2017,Export,Latvia,LVA,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,152848.983,kg,799122.7
2017,Export,Libya,LBY,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,842663.282,kg,4520305.4
2017,Export,Lithuania,LTU,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,61358.582,kg,337483.5
2017,Export,Malaysia,MYS,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,272909.456,kg,1335969.4
2017,Export,Malta,MLT,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4813.508,kg,23547.0
2017,Export,Mauritius,MUS,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,72379.269,kg,358466.2
2017,Export,Mexico,MEX,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,625134.873,kg,3343928.4
2017,Export,"Other Asia, nes",S19,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,925824.514,kg,5303040.3
2017,Export,Morocco,MAR,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,8697.891,kg,47840.0
2017,Export,Oman,OMN,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,54521.811,kg,299880.0
2017,Export,Netherlands,NLD,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1696619.034,kg,8695393.2
2017,Export,Vanuatu,VUT,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,278.731,kg,1039.7
2017,Export,New Zealand,NZL,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,324956.336,kg,1612375.8
2017,Export,Nicaragua,NIC,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,116712.899,kg,420750.0
2017,Export,Nigeria,NGA,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,47693.309,kg,233353.0
2017,Export,Norway,NOR,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,279686.68,kg,1511577.7
2017,Export,Marshall Isds,MHL,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,11786.878,kg,64830.0
2017,Export,Papua New Guinea,PNG,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1393.032,kg,6823.0
2017,Export,Peru,PER,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,161159.731,kg,886408.2
2017,Export,Philippines,PHL,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,32963.954,kg,152809.8
2017,Export,Poland,POL,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,269277.72,kg,1472614.7
2017,Export,Portugal,PRT,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,537424.177,kg,2922531.3
2017,Export,Timor-Leste,TLS,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,204041.181,kg,1121960.0
2017,Export,Qatar,QAT,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,3005.135,kg,14719.0
2017,Export,Romania,ROU,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,370830.117,kg,2027458.7
2017,Export,Saudi Arabia,SAU,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,228470.606,kg,1225405.0
2017,Export,Senegal,SEN,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,15954.011,kg,87750.0
2017,Export,Serbia,SRB,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,38255.083,kg,210410.0
2017,Export,India,IND,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1241.177,kg,5650.0
2017,Export,Singapore,SGP,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,2258181.513,kg,10521384.2
2017,Export,Slovenia,SVN,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,179915.448,kg,985063.3
2017,Export,South Africa,ZAF,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,20546.271,kg,106925.0
2017,Export,Spain,ESP,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,846061.97,kg,4614743.6
2017,Export,Sudan,SDN,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,162168.934,kg,891959.0
2017,Export,Sweden,SWE,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,111889.926,kg,609553.8
2017,Export,Switzerland,CHE,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,5931.768,kg,29053.5
2017,Export,Syria,SYR,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,127276.299,kg,677604.5
2017,Export,Thailand,THA,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,9210295.577,kg,44099916.2
2017,Export,Trinidad and Tobago,TTO,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,29287.712,kg,154933.1
2017,Export,United Arab Emirates,ARE,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,129917.453,kg,644967.5
2017,Export,Tunisia,TUN,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,300012.646,kg,1650124.8
2017,Export,Türkiye,TUR,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,125270.202,kg,655736.6
2017,Export,Ukraine,UKR,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,25532.363,kg,140432.7
2017,Export,Egypt,EGY,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,569281.911,kg,2823157.6
2017,Export,United Kingdom,GBR,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,696309.562,kg,3464128.1
2017,Export,USA,USA,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,21571641.997,kg,112844538.6
2017,Export,Uruguay,URY,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,3130.403,kg,14250.0
2017,Export,Yemen,YEM,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,16467.449,kg,90574.0
2017,Export,"Areas, nes",_X ,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,785086.606,kg,4264412.5
2017,Export,Angola,AGO,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",275.769,kg,3195.0
2017,Export,Argentina,ARG,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",6426.182,kg,33432.0
2017,Export,Australia,AUS,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",9406445.428,kg,106075781.9
2017,Export,Austria,AUT,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",212639.101,kg,2445555.8
2017,Export,Bahrain,BHR,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",5930.929,kg,68518.8
2017,Export,Belgium,BEL,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",3963110.592,kg,41507782.2
2017,Export,Myanmar,MMR,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",2448.67,kg,31369.0
2017,Export,Cambodia,KHM,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",144925.265,kg,1205124.9
2017,Export,Canada,CAN,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",6521342.146,kg,73933981.1
2017,Export,Chile,CHL,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",82998.803,kg,905139.1
2017,Export,China,CHN,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",907137.075,kg,10487659.3
2017,Export,Colombia,COL,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",31902.475,kg,150172.1
2017,Export,Costa Rica,CRI,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",7236.527,kg,52147.0
2017,Export,Cyprus,CYP,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",47351.511,kg,542446.2
2017,Export,Czechia,CZE,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",74878.914,kg,404104.4
2017,Export,Denmark,DNK,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",3513454.745,kg,35520665.4
2017,Export,Dominican Rep.,DOM,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",16319.329,kg,82285.0
2017,Export,Finland,FIN,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",9862.53,kg,114265.2
2017,Export,France,FRA,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",2976340.769,kg,34740033.9
2017,Export,Germany,DEU,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",5657417.993,kg,59190861.9
2017,Export,Ghana,GHA,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",3225.872,kg,35793.6
2017,Export,Greece,GRC,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",7681.81,kg,36160.0
2017,Export,Honduras,HND,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",1848.223,kg,8700.0
2017,Export,"China, Hong Kong SAR",HKG,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",1459788.017,kg,15783884.2
2017,Export,Hungary,HUN,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4265.139,kg,49415.0
2017,Export,Indonesia,IDN,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",93754.86,kg,1258863.3
2017,Export,Ireland,IRL,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",36329.282,kg,406985.5
2017,Export,Israel,ISR,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",631363.831,kg,5675978.3
2017,Export,Italy,ITA,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4191119.433,kg,21856721.4
2017,Export,Jamaica,JAM,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",8922.456,kg,42000.0
2017,Export,Japan,JPN,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",29153285.23,kg,313460414.1
2017,Export,Jordan,JOR,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",15494.789,kg,172611.5
2017,Export,Kenya,KEN,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",12110.049,kg,136358.5
2017,Export,Rep. of Korea,KOR,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",11563778.388,kg,129129118.3
