Year,Trade_Flow,Partner_Country,HS_Code,Product_Description,Weight_KG,Value_USD
2017,Export,Ghana,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,765694.0
2017,Export,Greece,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,6768124.0
2017,Export,Guatemala,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,553575.0
2017,Export,Guinea,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,39713.0
2017,Export,Haiti,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,386206.0
2017,Export,Honduras,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,1490579.5
2017,Export,"China, Hong Kong SAR",3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,137911072.7
2017,Export,Hungary,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,1298550.3
2017,Export,Indonesia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,3836406.9
2017,Export,Ireland,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,1320947.3
2017,Export,Israel,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,39339947.0
2017,Export,Italy,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,112916116.1
2017,Export,Côte d'Ivoire,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,2816001.9
2017,Export,Jamaica,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,698623.0
2017,Export,Japan,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,879905442.2
2017,Export,Kazakhstan,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,780.0
2017,Export,Jordan,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,5705754.7
2017,Export,Kenya,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,1189297.3
2017,Export,Rep. of Korea,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,585877658.9
2017,Export,Kuwait,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,6478319.1
2017,Export,Lao People's Dem. Rep.,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,456994.9
2017,Export,Lebanon,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,10540868.6
2017,Export,Latvia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,1588783.9
2017,Export,Liberia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,18728.8
2017,Export,Libya,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,462022.5
2017,Export,Lithuania,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,11742654.7
2017,Export,Malaysia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,96059578.4
2017,Export,Mali,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,615683.0
2017,Export,Malta,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,348965.5
2017,Export,Mauritius,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,3786724.8
2017,Export,Mexico,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,119904340.5
2017,Export,"Other Asia, nes",3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,99868650.4
2017,Export,Morocco,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,2768310.9
2017,Export,Oman,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,2121892.0
2017,Export,Nepal,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,735383.2
2017,Export,Netherlands,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,201601859.1
2017,Export,New Zealand,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,10676154.0
2017,Export,Nicaragua,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,2247410.1
2017,Export,Nigeria,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,614303.2
2017,Export,Norway,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,1156372.1
2017,Export,Pakistan,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,37557219.9
2017,Export,Panama,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,5930475.1
2017,Export,Papua New Guinea,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,1575039.5
2017,Export,Peru,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,6706122.3
2017,Export,Philippines,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,130869011.3
2017,Export,Poland,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,15022231.5
2017,Export,Portugal,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,23174948.8
2017,Export,Timor-Leste,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,1126716.7
2017,Export,Qatar,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,7528191.1
2017,Export,Romania,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,3694933.5
2017,Export,Russian Federation,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,96590950.5
2017,Export,Saudi Arabia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,61579120.7
2017,Export,Senegal,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,873340.6
2017,Export,Serbia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,1744686.9
2017,Export,India,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,21046101.5
2017,Export,Singapore,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,83213536.4
2017,Export,Slovenia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,3944714.2
2017,Export,South Africa,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,13899483.1
2017,Export,Spain,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,32998532.8
2017,Export,Sudan,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,213750.0
2017,Export,Sweden,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,12137667.4
2017,Export,Switzerland,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,30684835.0
2017,Export,Thailand,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,197920542.5
2017,Export,Trinidad and Tobago,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,1302522.7
2017,Export,United Arab Emirates,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,41974490.1
2017,Export,Tunisia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,879366.0
2017,Export,Türkiye,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,7281188.2
2017,Export,Ukraine,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,15305761.8
2017,Export,Egypt,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,28363986.9
2017,Export,United Kingdom,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,171128035.9
2017,Export,United Rep. of Tanzania,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,36375.0
2017,Export,USA,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,835512033.5
2017,Export,Uruguay,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,3074064.1
2017,Export,Uzbekistan,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,630764.8
2017,Export,Venezuela,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,96500.0
2017,Export,"Areas, nes",3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,36974313.1
2017,Export,Algeria,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,1841472.5
2017,Export,Angola,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,52770.0
2017,Export,Australia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,5109092.6
2017,Export,Bahamas,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,41154.0
2017,Export,Bahrain,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,6328.5
2017,Export,Belgium,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,2382435.0
2017,Export,Brazil,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,91112.1
2017,Export,Bulgaria,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,128392.5
2017,Export,Myanmar,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,38208.0
2017,Export,Cambodia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,11294778.0
2017,Export,Canada,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,2069387.9
2017,Export,Sri Lanka,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,21385.0
2017,Export,Chile,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,3560842.5
2017,Export,China,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,1479979.2
2017,Export,Costa Rica,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,49968.0
2017,Export,Croatia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,5147726.4
2017,Export,Cyprus,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,153880.3
2017,Export,Czechia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,102369.0
2017,Export,Denmark,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,86959.1
2017,Export,Fiji,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,262400.0
2017,Export,Finland,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,403525.0
2017,Export,France,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,1383946.7
2017,Export,Georgia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,57929.5
2017,Export,Germany,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,22190379.0
2017,Export,Ghana,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,52266.5
2017,Export,Kiribati,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,13653.0
2017,Export,Greece,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,1058950.5
2017,Export,Guatemala,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,1522542.5
2017,Export,Honduras,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,2057247.2
2017,Export,"China, Hong Kong SAR",1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,3889697.9
2017,Export,Hungary,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,10295.5
2017,Export,Indonesia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,87278.6
2017,Export,Ireland,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,40521.6
2017,Export,Israel,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,29227545.7
2017,Export,Italy,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,13407184.4
2017,Export,Côte d'Ivoire,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,78200.0
2017,Export,Jamaica,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,192628.8
2017,Export,Japan,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,107223925.5
2017,Export,Jordan,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,3580538.5
2017,Export,Rep. of Korea,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,62487848.3
2017,Export,Kuwait,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,590557.9
2017,Export,Lao People's Dem. Rep.,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,2640537.5
2017,Export,Lebanon,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,3744672.4
2017,Export,Latvia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,799122.7
2017,Export,Libya,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,4520305.4
2017,Export,Lithuania,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,337483.5
2017,Export,Malaysia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,1335969.4
2017,Export,Malta,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,23547.0
2017,Export,Mauritius,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,358466.2
2017,Export,Mexico,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,3343928.4
2017,Export,"Other Asia, nes",1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,5303040.3
2017,Export,Morocco,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,47840.0
2017,Export,Oman,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,299880.0
2017,Export,Netherlands,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,8695393.2
2017,Export,Vanuatu,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,1039.7
2017,Export,New Zealand,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,1612375.8
2017,Export,Nicaragua,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,420750.0
2017,Export,Nigeria,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,233353.0
2017,Export,Norway,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,1511577.7
2017,Export,Marshall Isds,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,64830.0
2017,Export,Papua New Guinea,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,6823.0
2017,Export,Peru,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,886408.2
2017,Export,Philippines,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,152809.8
2017,Export,Poland,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,1472614.7
2017,Export,Portugal,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,2922531.3
2017,Export,Timor-Leste,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,1121960.0
2017,Export,Qatar,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,14719.0
2017,Export,Romania,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,2027458.7
2017,Export,Saudi Arabia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,1225405.0
2017,Export,Senegal,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,87750.0
2017,Export,Serbia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,210410.0
2017,Export,India,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,5650.0
2017,Export,Singapore,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,10521384.2
2017,Export,Slovenia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,985063.3
2017,Export,South Africa,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,106925.0
2017,Export,Spain,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,4614743.6
2017,Export,Sudan,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,891959.0
2017,Export,Sweden,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,609553.8
2017,Export,Switzerland,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,29053.5
2017,Export,Syria,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,677604.5
2017,Export,Thailand,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,44099916.2
2017,Export,Trinidad and Tobago,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,154933.1
2017,Export,United Arab Emirates,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,644967.5
2017,Export,Tunisia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,1650124.8
2017,Export,Türkiye,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,655736.6
2017,Export,Ukraine,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,140432.7
2017,Export,Egypt,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,2823157.6
2017,Export,United Kingdom,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,3464128.1
2017,Export,USA,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,112844538.6
2017,Export,Uruguay,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,14250.0
2017,Export,Yemen,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,90574.0
2017,Export,"Areas, nes",1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0.0,4264412.5
2017,Export,Angola,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,3195.0
2017,Export,Argentina,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,33432.0
2017,Export,Australia,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,106075781.9
2017,Export,Austria,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,2445555.8
2017,Export,Bahrain,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,68518.8
2017,Export,Belgium,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,41507782.2
2017,Export,Myanmar,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,31369.0
2017,Export,Cambodia,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,1205124.9
2017,Export,Canada,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,73933981.1
2017,Export,Chile,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,905139.1
2017,Export,China,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,10487659.3
2017,Export,Colombia,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,150172.1
2017,Export,Costa Rica,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,52147.0
2017,Export,Cyprus,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,542446.2
2017,Export,Czechia,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,404104.4
2017,Export,Denmark,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,35520665.4
2017,Export,Dominican Rep.,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,82285.0
2017,Export,Finland,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,114265.2
2017,Export,France,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,34740033.9
2017,Export,Germany,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,59190861.9
2017,Export,Ghana,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,35793.6
2017,Export,Greece,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,36160.0
2017,Export,Honduras,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,8700.0
2017,Export,"China, Hong Kong SAR",1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,15783884.2
2017,Export,Hungary,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,49415.0
2017,Export,Indonesia,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,1258863.3
2017,Export,Ireland,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,406985.5
2017,Export,Israel,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,5675978.3
2017,Export,Italy,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,21856721.4
2017,Export,Jamaica,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,42000.0
2017,Export,Japan,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,313460414.1
2017,Export,Jordan,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,172611.5
2017,Export,Kenya,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,136358.5
2017,Export,Rep. of Korea,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,129129118.3
2017,Export,Kuwait,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,1208156.4
2017,Export,Lebanon,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,2280547.1
2017,Export,Latvia,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,227719.8
2017,Export,Lithuania,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,688339.1
2017,Export,Malaysia,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,4065801.1
2017,Export,Malta,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,62325.0
2017,Export,Mauritius,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,341873.9
2017,Export,Mexico,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,52830.0
2017,Export,"Other Asia, nes",1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,6771210.9
2017,Export,Oman,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,283571.3
2017,Export,Netherlands,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,92941473.7
2017,Export,New Zealand,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,5495565.8
2017,Export,Nigeria,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,221198.7
2017,Export,Norway,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,270702.3
2017,Export,Pakistan,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,466645.9
2017,Export,Panama,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,65676.3
2017,Export,Papua New Guinea,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,55502.9
2017,Export,Peru,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,108700.0
2017,Export,Philippines,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,261654.3
2017,Export,Poland,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,3981929.4
2017,Export,Portugal,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,22041164.3
2017,Export,Timor-Leste,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,3100.0
2017,Export,Qatar,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,685062.6
2017,Export,Romania,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,994387.7
2017,Export,Russian Federation,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,483579.5
2017,Export,Saudi Arabia,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,1845467.2
2017,Export,India,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,414.0
2017,Export,Singapore,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,8130622.8
2017,Export,South Africa,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,1409660.4
2017,Export,Zimbabwe,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,149387.2
2017,Export,Spain,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,23537811.8
2017,Export,Sweden,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,2771529.2
2017,Export,Switzerland,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,10018753.0
2017,Export,Thailand,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,3002217.0
2017,Export,Trinidad and Tobago,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,91837.4
2017,Export,United Arab Emirates,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,2436868.9
2017,Export,Tunisia,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,5882.4
2017,Export,Türkiye,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,358528.0
2017,Export,Ukraine,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,68576.2
2017,Export,United Kingdom,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,107669877.0
2017,Export,USA,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,459783961.8
2017,Export,Uruguay,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,63162.0
2017,Export,"Areas, nes",1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0.0,3894394.2
2018,Export,Algeria,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,6213207.44
2018,Export,Angola,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,1266349.8
2018,Export,Azerbaijan,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,323413.89
2018,Export,Argentina,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,1688935.6
2018,Export,Australia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,98274053.81
2018,Export,Austria,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,1314276.38
2018,Export,Bangladesh,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,396585.0
2018,Export,Belgium,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,111966605.65
2018,Export,Brazil,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,88061035.45
2018,Export,Brunei Darussalam,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,1676261.24
2018,Export,Bulgaria,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,622388.9
2018,Export,Myanmar,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0.0,317970.28
